//<Creator>Application Administrator (admin)</Creator>
//<CreateTime>2021-02-01T10:25:17</CreateTime>
//<DataField>Ocean</DataField>
//<DataType>Profiles</DataType>
//<Method>Particle abundance and volume from the Underwater Vision Profiler. The Underwater Video Profiler is designed for the quantification of particles and of large zooplankton in the water column. Light reflected by undisturbed target objects forms a dark-field image.</Method>
//<Owner1>My DO Name(doname@test.com)</Owner1>
Cruise:METAVAR:TEXT:40;Site:METAVAR:TEXT:20;Station:METAVAR:TEXT:20;DataOwner:METAVAR:TEXT:20;Rawfilename:METAVAR:TEXT:20;Instrument:METAVAR:TEXT:10;SN:METAVAR:TEXT:10;CTDrosettefilename:METAVAR:TEXT:40;yyyy-mm-dd hh:mm:METAVAR:TEXT:40;Latitude [degrees_north]:METAVAR:DOUBLE;Longitude [degrees_east]:METAVAR:DOUBLE;Depth [m]:PRIMARYVAR:DOUBLE;Sampled volume [L];living  [# m-3];Eukaryota(living)  [# m-3];Harosa(Eukaryota)  [# m-3];Rhizaria(Harosa)  [# m-3];Retaria(Rhizaria)  [# m-3];Acantharea(Retaria)  [# m-3];Polycystinea(Retaria)  [# m-3];Collodaria(Polycystinea)  [# m-3];solitaryblack(Collodaria)  [# m-3];solitarygrey(Collodaria)  [# m-3];living biovolume  [mm3 l-1];Eukaryota(living) biovolume  [mm3 l-1];Harosa(Eukaryota) biovolume  [mm3 l-1];Rhizaria(Harosa) biovolume  [mm3 l-1];Retaria(Rhizaria) biovolume  [mm3 l-1];Acantharea(Retaria) biovolume  [mm3 l-1];Polycystinea(Retaria) biovolume  [mm3 l-1];Collodaria(Polycystinea) biovolume  [mm3 l-1];solitaryblack(Collodaria) biovolume  [mm3 l-1];solitarygrey(Collodaria) biovolume  [mm3 l-1];living avgesd  [mm];Eukaryota(living) avgesd  [mm];Harosa(Eukaryota) avgesd  [mm];Rhizaria(Harosa) avgesd  [mm];Retaria(Rhizaria) avgesd  [mm];Acantharea(Retaria) avgesd  [mm];Polycystinea(Retaria) avgesd  [mm];Collodaria(Polycystinea) avgesd  [mm];solitaryblack(Collodaria) avgesd  [mm];solitarygrey(Collodaria) avgesd  [mm]
;;;;;;;;;;;327.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.45357114593013;1.45357114593013;1.45357114593013;1.45357114593013;1.45357114593013;;1.45357114593013;1.45357114593013;1.5312394845476;1.37590280731265
;;;;;;;;;;;332.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.44650204823567;1.44650204823567;1.44650204823567;1.44650204823567;1.44650204823567;;1.44650204823567;1.44650204823567;1.52284548600007;1.37015861047126
;;;;;;;;;;;337.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.43936126201958;1.43936126201958;1.43936126201958;1.43936126201958;1.43936126201958;;1.43936126201958;1.43936126201958;1.51505590633645;1.36366661770271
;;;;;;;;;;;342.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.43222043348811;1.43222043348811;1.43222043348811;1.43222043348811;1.43222043348811;;1.43222043348811;1.43222043348811;1.50657174121879;1.35786912575743
;;;;;;;;;;;347.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.42537295691832;1.42537295691832;1.42537295691832;1.42537295691832;1.42537295691832;;1.42537295691832;1.42537295691832;1.49869757928284;1.3520483345538
;;;;;;;;;;;352.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.41779461923926;1.41779461923926;1.41779461923926;1.41779461923926;1.41779461923926;;1.41779461923926;1.41779461923926;1.49012027802354;1.34546896045497
;;;;;;;;;;;357.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.41087570503794;1.41087570503794;1.41087570503794;1.41087570503794;1.41087570503794;;1.41087570503794;1.41087570503794;1.48215871725661;1.33959269281926
;;;;;;;;;;;362.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.40358865139727;1.40358865139727;1.40358865139727;1.40358865139727;1.40358865139727;;1.40358865139727;1.40358865139727;1.47348514361636;1.33369215917818
;;;;;;;;;;;367.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.39622749256386;1.39622749256386;1.39622749256386;1.39622749256386;1.39622749256386;;1.39622749256386;1.39622749256386;1.46543320758679;1.32702177754093
;;;;;;;;;;;372.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.38886173921198;1.38886173921198;1.38886173921198;1.38886173921198;1.38886173921198;;1.38886173921198;1.38886173921198;1.45666004526111;1.32106343316284
;;;;;;;;;;;377.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.38179718597021;1.38179718597021;1.38179718597021;1.38179718597021;1.38179718597021;;1.38179718597021;1.38179718597021;1.44851458466395;1.31507978727647
;;;;;;;;;;;382.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.37397641820371;1.37397641820371;1.37397641820371;1.37397641820371;1.37397641820371;;1.37397641820371;1.37397641820371;1.43963832246861;1.30831451393881
;;;;;;;;;;;387.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.36683327765708;1.36683327765708;1.36683327765708;1.36683327765708;1.36683327765708;;1.36683327765708;1.36683327765708;1.43139600073376;1.30227055458039
;;;;;;;;;;;392.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.35930654929695;1.35930654929695;1.35930654929695;1.35930654929695;1.35930654929695;;1.35930654929695;1.35930654929695;1.42241291618528;1.29620018240862
;;;;;;;;;;;397.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.35170302115936;1.35170302115936;1.35170302115936;1.35170302115936;1.35170302115936;;1.35170302115936;1.35170302115936;1.41407019350759;1.28933584881113
;;;;;;;;;;;402.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.3440894045316;1.3440894045316;1.3440894045316;1.3440894045316;1.3440894045316;;1.3440894045316;1.3440894045316;1.40497633458113;1.28320247448207
;;;;;;;;;;;407.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.33678547119261;1.33678547119261;1.33678547119261;1.33678547119261;1.33678547119261;;1.33678547119261;1.33678547119261;1.39652945015561;1.2770414922296
;;;;;;;;;;;412.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.32869711517395;1.32869711517395;1.32869711517395;1.32869711517395;1.32869711517395;;1.32869711517395;1.32869711517395;1.38732061496663;1.27007361538126
;;;;;;;;;;;417.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.32130615178847;1.32130615178847;1.32130615178847;1.32130615178847;1.32130615178847;;1.32130615178847;1.32130615178847;1.37876556717595;1.26384673640099
;;;;;;;;;;;422.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.3135141213744;1.3135141213744;1.3135141213744;1.3135141213744;1.3135141213744;;1.3135141213744;1.3135141213744;1.36943728128935;1.25759096145945
;;;;;;;;;;;427.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.30564225762286;1.30564225762286;1.30564225762286;1.30564225762286;1.30564225762286;;1.30564225762286;1.30564225762286;1.36076980554754;1.25051470969818
;;;;;;;;;;;432.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.297753605685;1.297753605685;1.297753605685;1.297753605685;1.297753605685;;1.297753605685;1.297753605685;1.35131729656665;1.24418991480334
;;;;;;;;;;;437.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.2901838365059;1.2901838365059;1.2901838365059;1.2901838365059;1.2901838365059;;1.2901838365059;1.2901838365059;1.34253284047089;1.2378348325409
;;;;;;;;;;;442.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.28179799792157;1.28179799792157;1.28179799792157;1.28179799792157;1.28179799792157;;1.28179799792157;1.28179799792157;1.33295100949682;1.23064498634631
;;;;;;;;;;;447.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.2741311055067;1.2741311055067;1.2741311055067;1.2741311055067;1.2741311055067;;1.2741311055067;1.2741311055067;1.32404470487649;1.22421750613691
;;;;;;;;;;;452.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.26604316306989;1.26604316306989;1.26604316306989;1.26604316306989;1.26604316306989;;1.26604316306989;1.26604316306989;1.31432809435342;1.21775823178635
;;;;;;;;;;;457.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.2578719322354;1.2578719322354;1.2578719322354;1.2578719322354;1.2578719322354;;1.2578719322354;1.2578719322354;1.3052947257294;1.2104491387414
;;;;;;;;;;;462.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.24967564335273;1.24967564335273;1.24967564335273;1.24967564335273;1.24967564335273;;1.24967564335273;1.24967564335273;1.29543748310021;1.20391380360525
;;;;;;;;;;;467.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.24180824515519;1.24180824515519;1.24180824515519;1.24180824515519;1.24180824515519;;1.24180824515519;1.24180824515519;1.28627145197423;1.19734503833615
;;;;;;;;;;;472.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.23308892479653;1.23308892479653;1.23308892479653;1.23308892479653;1.23308892479653;;1.23308892479653;1.23308892479653;1.27626728845948;1.18991056113357
;;;;;;;;;;;477.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.22511216266654;1.22511216266654;1.22511216266654;1.22511216266654;1.22511216266654;;1.22511216266654;1.22511216266654;1.26696257273936;1.18326175259372
;;;;;;;;;;;482.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.21669122453045;1.21669122453045;1.21669122453045;1.21669122453045;1.21669122453045;;1.21669122453045;1.21669122453045;1.25680471641489;1.17657773264601
;;;;;;;;;;;487.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.20818300646011;1.20818300646011;1.20818300646011;1.20818300646011;1.20818300646011;;1.20818300646011;1.20818300646011;1.24735482414053;1.16901118877969
;;;;;;;;;;;492.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.19963937464146;1.19963937464146;1.19963937464146;1.19963937464146;1.19963937464146;;1.19963937464146;1.19963937464146;1.23703596631959;1.16224278296332
;;;;;;;;;;;497.5;4.52;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;2212.3893805309735;;2212.3893805309735;2212.3893805309735;1106.1946902654868;1106.1946902654868;;;;;;;;;;;1.19143555156665;1.19143555156665;1.19143555156665;1.19143555156665;1.19143555156665;;1.19143555156665;1.19143555156665;1.2274338826796;1.1554372204537
;;;;;;;;;;;502.5;4.52;884.9557522123895;884.9557522123895;884.9557522123895;884.9557522123895;884.9557522123895;;884.9557522123895;884.9557522123895;442.47787610619474;442.47787610619474;;;;;;;;;;;1.18481829605199;1.18481829605199;1.18481829605199;1.18481829605199;1.18481829605199;;1.18481829605199;1.18481829605199;1.22018647025723;1.14945012184675
;;lambdasampleT1;My DO Name(doname@test.com);HDRlambdasampleT1_UVPSN_TIME_LPM.txt;uvp6remote;000010LP;;2019-11-21 07:00:06;44.091;7.576;11.0;327.7;1403.7229173024107;1403.7229173024107;1403.7229173024107;1403.7229173024107;1403.7229173024107;305.1571559353067;1098.5657613671042;1098.5657613671042;549.2828806835521;549.2828806835521;;;;;;;;;;;1.69074430432958;1.69074430432958;1.69074430432958;1.69074430432958;1.69074430432958;1.56897006433418;1.75163142432728;1.75163142432728;1.87096924754366;1.6322936011109
;;;;;;;;;;;11.0;257.64;1397.2985561248254;1397.2985561248254;1397.2985561248254;1397.2985561248254;1397.2985561248254;;1397.2985561248254;1397.2985561248254;698.6492780624127;698.6492780624127;;;;;;;;;;;1.52773263634357;1.52773263634357;1.52773263634357;1.52773263634357;1.52773263634357;;1.52773263634357;1.52773263634357;1.61602127864545;1.43944399404169
;;;;;;;;;;;11.0;257.64;1086.7877658748641;1086.7877658748641;1086.7877658748641;1086.7877658748641;1086.7877658748641;;1086.7877658748641;1086.7877658748641;543.3938829374321;543.3938829374321;;;;;;;;;;;1.29704492019953;1.29704492019953;1.29704492019953;1.29704492019953;1.29704492019953;;1.29704492019953;1.29704492019953;1.35039486861507;1.243694971784
;;uvpappsample01;My DO Name(doname@test.com);HDR20191121010000;uvp6;;;2019-11-21 01:00:00;44.0905;7.576;2.5;1.13;7079.646017699116;7079.646017699116;7079.646017699116;7079.646017699116;7079.646017699116;1769.911504424779;5309.734513274337;5309.734513274337;2654.8672566371683;2654.8672566371683;22.649045089858497;22.649045089858497;22.649045089858497;22.649045089858497;22.649045089858497;4.7028276493474515;17.946217440510974;17.946217440510974;10.874310941576374;7.071906498934656;1.80781553053872;1.80781553053872;1.80781553053872;1.80781553053872;1.80781553053872;1.71844641150691;1.85250009005462;1.85250009005462;1.98511933821097;1.71988084189828
;;;;;;;;;;;7.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;34.356954721830355;34.356954721830355;34.356954721830355;34.356954721830355;34.356954721830355;4.655799657315885;29.701155064514516;29.701155064514516;17.997041661844516;11.704113402669913;1.80301305473784;1.80301305473784;1.80301305473784;1.80301305473784;1.80301305473784;1.71269907494561;1.84817004463396;1.84817004463396;1.98047757304577;1.71586251622215
;;;;;;;;;;;12.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;36.326932020707524;36.326932020707524;36.326932020707524;36.326932020707524;36.326932020707524;6.895867362529904;29.431064658177615;29.431064658177615;17.82088901234133;11.610175645836373;1.79691343677778;1.79691343677778;1.79691343677778;1.79691343677778;1.79691343677778;1.70548664742249;1.84262683145543;1.84262683145543;1.97399480190812;1.71125886100274
;;;;;;;;;;;17.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;33.71419606070107;33.71419606070107;33.71419606070107;33.71419606070107;33.71419606070107;4.538921276967726;29.17527478373328;29.17527478373328;17.65879997627717;11.516474807456108;1.79096031907223;1.79096031907223;1.79096031907223;1.79096031907223;1.79096031907223;1.69824563910478;1.83731765905595;1.83731765905595;1.96799175252911;1.7066435655828
;;;;;;;;;;;22.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;35.61642906225257;35.61642906225257;35.61642906225257;35.61642906225257;35.61642906225257;6.721294359976806;28.89513470227575;28.89513470227575;17.48376152711062;11.411373175165133;1.78462507214833;1.78462507214833;1.78462507214833;1.78462507214833;1.78462507214833;1.69097154716408;1.83145183464045;1.83145183464045;1.96146771525832;1.70143595402259
;;;;;;;;;;;27.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;33.06396938990867;33.06396938990867;33.06396938990867;33.06396938990867;33.06396938990867;4.423037637837761;28.640931752070976;28.640931752070976;17.32270426195894;11.318227490112037;1.77862916391845;1.77862916391845;1.77862916391845;1.77862916391845;1.77862916391845;1.68366813206334;1.826109679846;1.826109679846;1.95542620867422;1.69679315101779
;;;;;;;;;;;32.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;34.92232778475416;34.92232778475416;34.92232778475416;34.92232778475416;34.92232778475416;6.5482198902530095;28.374107894501154;28.374107894501154;17.14878715116381;11.225320743337347;1.77244309370478;1.77244309370478;1.77244309370478;1.77244309370478;1.77244309370478;1.67633076650477;1.82049925730478;1.82049925730478;1.94886010705695;1.69213840755261
;;;;;;;;;;;37.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;32.418040799992305;32.418040799992305;32.418040799992305;32.418040799992305;32.418040799992305;4.308157353246363;28.10988344674593;28.10988344674593;16.988768309492215;11.121115137253717;1.76620957154341;1.76620957154341;1.76620957154341;1.76620957154341;1.76620957154341;1.66896330271695;1.81483270595663;1.81483270595663;1.94277939456208;1.68688601735119
;;;;;;;;;;;42.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;34.22140517394381;34.22140517394381;34.22140517394381;34.22140517394381;34.22140517394381;6.376657042383301;27.844748131560532;27.844748131560532;16.81597981407549;11.028768317484957;1.75997814599763;1.75997814599763;1.75997814599763;1.75997814599763;1.75997814599763;1.66156098310952;1.80918672744168;1.80918672744168;1.93617040431527;1.68220305056809
;;;;;;;;;;;47.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;31.787957951411332;31.787957951411332;31.787957951411332;31.787957951411332;31.787957951411332;4.194289264216867;27.59366868719443;27.59366868719443;16.657006178817966;10.936662508376461;1.75389509932245;1.75389509932245;1.75389509932245;1.75389509932245;1.75389509932245;1.65412775544665;1.80377877126036;1.80377877126036;1.93004971259046;1.67750782993025
;;;;;;;;;;;52.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;33.52533367409522;33.52533367409522;33.52533367409522;33.52533367409522;33.52533367409522;6.2066192544971335;27.318714419598056;27.318714419598056;16.485353719328057;10.833360700270001;1.7474217311759;1.7474217311759;1.7474217311759;1.7474217311759;1.7474217311759;1.64665872563473;1.79780323394649;1.79780323394649;1.92339698215354;1.67220948573944
;;;;;;;;;;;57.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;31.150694374937704;31.150694374937704;31.150694374937704;31.150694374937704;31.150694374937704;4.08144244968893;27.069251925248853;27.069251925248853;16.32743220809938;10.74181971714947;1.74129291584821;1.74129291584821;1.74129291584821;1.74129291584821;1.74129291584821;1.63915794096228;1.79236040329118;1.79236040329118;1.91723551211822;1.66748529446414
;;;;;;;;;;;62.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;32.84556555498416;32.84556555498416;32.84556555498416;32.84556555498416;32.84556555498416;6.038120329629354;26.807445225354783;26.807445225354783;16.1569233534077;10.650521871947081;1.73496901585313;1.73496901585313;1.73496901585313;1.73496901585313;1.73496901585313;1.63162036420052;1.78664334167943;1.78664334167943;1.91053816137234;1.66274852198653
;;;;;;;;;;;67.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;30.517819099799738;30.517819099799738;30.517819099799738;30.517819099799738;30.517819099799738;3.9696262373849645;26.54819286241478;26.54819286241478;16.000061023020358;10.548131839394426;1.7285960764923;1.7285960764923;1.7285960764923;1.7285960764923;1.7285960764923;1.62405014638624;1.78086904154533;1.78086904154533;1.9043350869668;1.65740299612386
;;;;;;;;;;;72.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;32.15928179791549;32.15928179791549;32.15928179791549;32.15928179791549;32.15928179791549;5.8711744525407354;26.28810734537469;26.28810734537469;15.830703495329827;10.45740385004487;1.72222359268568;1.72222359268568;1.72222359268568;1.72222359268568;1.72222359268568;1.61644210006504;1.77511433899599;1.77511433899599;1.8975922058758;1.65263647211619
;;;;;;;;;;;77.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;29.900678945123186;29.900678945123186;29.900678945123186;29.900678945123186;29.900678945123186;3.8588502153844426;26.04182872973876;26.04182872973876;15.674907546525667;10.366921183213098;1.71600139399582;1.71600139399582;1.71600139399582;1.71600139399582;1.71600139399582;1.60880048449903;1.76960184874421;1.76960184874421;1.89134667276851;1.64785702471991
;;;;;;;;;;;82.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;31.477956553108147;31.477956553108147;31.477956553108147;31.477956553108147;31.477956553108147;5.705796207644452;25.772160345463632;25.772160345463632;15.506709226618673;10.265451118845045;1.70938010273339;1.70938010273339;1.70938010273339;1.70938010273339;1.70938010273339;1.60111995441771;1.76351017689124;1.76351017689124;1.88455731993547;1.64246303384701
;;;;;;;;;;;87.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;29.276654728043454;29.276654728043454;29.276654728043454;29.276654728043454;29.276654728043454;3.749124244466434;25.527530483576992;25.527530483576992;15.351987009029468;10.175543474547522;1.70310878150423;1.70310878150423;1.70310878150423;1.70310878150423;1.70310878150423;1.59340488205834;1.75796073122717;1.75796073122717;1.87826844414957;1.63765301830478
;;;;;;;;;;;92.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;30.812839937236728;30.812839937236728;30.812839937236728;30.812839937236728;30.812839937236728;5.542000598133859;25.270839339102835;25.270839339102835;15.18495594177062;10.085883397332214;1.69663704095672;1.69663704095672;1.69663704095672;1.69663704095672;1.69663704095672;1.58564975619765;1.75213068333626;1.75213068333626;1.87143164528266;1.63282972138986
;;;;;;;;;;;97.5;1.13;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;10619.469026548673;1769.911504424779;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;28.657115149080887;28.657115149080887;28.657115149080887;28.657115149080887;28.657115149080887;3.6404584712871157;25.01665667779372;25.01665667779372;15.031314959120708;9.985341718673011;1.69011450058083;1.69011450058083;1.69011450058083;1.69011450058083;1.69011450058083;1.5778590670922;1.74624221732515;1.74624221732515;1.86509851173554;1.62738592291477
;;;;;;;;;;;102.5;1.13;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;11504.424778761064;2654.8672566371683;8849.557522123894;8849.557522123894;4424.778761061947;4424.778761061947;30.141524399455758;30.141524399455758;30.141524399455758;30.141524399455758;30.141524399455758;5.37980306641701;24.761721333038764;24.761721333038764;14.86545935923133;9.896261973807434;1.68359053001058;1.68359053001058;1.68359053001058;1.68359053001058;1.68359053001058;1.57002712883168;1.74037223060004;1.74037223060004;1.85821325801595;1.62253120318413
