Profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
uvpappsample02	HDR20191121020000	2019-11-21 02:27:18	EcoPart TU Project UVP 6 from UVP APP	132.5	2.26	0.0	0.0	0.0	0.0	0.0	581.4159292035399	10.619469026548673	77.87610619469027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0341629409249891	0.00204411161409709	0.215822738604428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03316	4.0389856		130.84								11.76634	35.53146	132.0	0E-20		11.78342		99.60804						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:28:21	EcoPart TU Project UVP 6 from UVP APP	137.5	2.26	0.0	0.0	0.0	0.0	0.0	579.6460176991151	10.619469026548673	77.87610619469027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034041643413633	0.00204411161409709	0.215822738604428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02694	4.0335576		135.7934								11.71402	35.52556	137.0	0E-20		11.7317		99.61278						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:29:24	EcoPart TU Project UVP 6 from UVP APP	142.5	2.26	0.0	0.0	0.0	0.0	0.0	576.9911504424779	10.619469026548673	77.43362831858408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0338596971465987	0.00204411161409709	0.215126682754828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03054	4.0279944		140.7492								11.65904	35.52064	142.0	0E-20		11.67732		99.63764						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:30:27	EcoPart TU Project UVP 6 from UVP APP	147.5	2.26	0.0	0.0	0.0	0.0	0.0	575.2212389380531	10.619469026548673	76.99115044247789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0337383996352425	0.00204411161409709	0.214430626905228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03006	4.0261488		145.7048								11.6348	35.52234	147.0	0E-20		11.65368		99.64084						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:31:30	EcoPart TU Project UVP 6 from UVP APP	152.5	2.26	0.0	0.0	0.0	0.0	0.0	573.4513274336284	10.619469026548673	76.99115044247789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0336171021238863	0.00204411161409709	0.214430626905228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04242	4.0229204		150.6592								11.5984	35.52256	152.0	0E-20		11.61792		99.62368						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:32:33	EcoPart TU Project UVP 6 from UVP APP	157.5	2.26	0.0	0.0	0.0	0.0	0.0	570.7964601769912	10.619469026548673	76.54867256637169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0334351558568521	0.00204411161409709	0.213734571055628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02788	4.020737		155.6088								11.57248	35.5229	157.0	0E-20		11.59258		99.646						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:33:36	EcoPart TU Project UVP 6 from UVP APP	162.5	2.26	0.0	0.0	0.0	0.0	0.0	569.0265486725664	10.619469026548673	76.1061946902655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333138583454959	0.00204411161409709	0.213038515206028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0293	4.0177638		160.565								11.53948	35.52238	162.0	0E-20		11.5602		99.65118						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:34:39	EcoPart TU Project UVP 6 from UVP APP	167.5	2.26	0.0	0.0	0.0	0.0	0.0	566.3716814159293	10.619469026548673	76.1061946902655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0331319120784616	0.00204411161409709	0.213038515206028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02954	4.018519		165.5228								11.53898	35.52684	167.0	0E-20		11.56034		99.65064						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:35:42	EcoPart TU Project UVP 6 from UVP APP	172.5	2.26	0.0	0.0	0.0	0.0	0.0	564.6017699115044	10.619469026548673	75.6637168141593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0330106145671054	0.00204411161409709	0.212342459356428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	4.0197564		170.4704								11.54298	35.5322	172.0	0E-20		11.56496		99.66498						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:36:45	EcoPart TU Project UVP 6 from UVP APP	177.5	2.26	0.0	0.0	0.0	0.0	0.0	562.8318584070797	10.619469026548673	75.2212389380531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0328893170557493	0.00204411161409709	0.211646403506828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03018	4.016003		175.4242								11.5051	35.5292	177.0	0E-20		11.5277		99.64284						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:37:48	EcoPart TU Project UVP 6 from UVP APP	182.5	2.26	0.0	0.0	0.0	0.0	0.0	560.1769911504425	10.619469026548673	75.2212389380531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032707370788715	0.00204411161409709	0.211646403506828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02874	4.012901		180.381								11.47302	35.52674	182.0	0E-20		11.49622		99.6713						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:38:51	EcoPart TU Project UVP 6 from UVP APP	187.5	2.26	0.0	0.0	0.0	0.0	0.0	558.4070796460178	10.619469026548673	74.33628318584071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0325860732773588	0.00204411161409709	0.209557896963785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02442	4.0083244		185.335								11.4277	35.52254	187.0	0E-20		11.45148		99.66122						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:39:54	EcoPart TU Project UVP 6 from UVP APP	192.5	2.26	0.0	0.0	0.0	0.0	0.0	555.7522123893806	10.619469026548673	74.33628318584071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0324041270103245	0.00204411161409709	0.209557896963785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277	4.006296		190.2812								11.40634	35.51978	192.0	0E-20		11.43072		99.65044						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:40:57	EcoPart TU Project UVP 6 from UVP APP	197.5	2.26	0.0	0.0	0.0	0.0	0.0	553.9823008849557	10.619469026548673	73.89380530973452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322828294989684	0.00204411161409709	0.208861841114185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0273	4.0032438		195.2432								11.37526	35.51664	197.0	0E-20		11.40028		99.67096						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:42:00	EcoPart TU Project UVP 6 from UVP APP	202.5	2.26	0.0	0.0	0.0	0.0	0.0	552.212389380531	26.548672566371685	73.89380530973452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0321615319876122	0.00821145848362478	0.208861841114185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02714	4.0003438		200.19								11.34648	35.51264	202.0	0E-20		11.37212		99.637						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:43:03	EcoPart TU Project UVP 6 from UVP APP	207.5	2.26	0.0	0.0	0.0	0.0	0.0	549.5575221238938	10.619469026548673	73.45132743362832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0319795857205779	0.00204411161409709	0.208165785264585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03104	3.9993376		205.1408								11.33378	35.5117	207.0	0E-20		11.35998		99.67536						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:44:06	EcoPart TU Project UVP 6 from UVP APP	212.5	2.26	0.0	0.0	0.0	0.0	0.0	547.7876106194691	10.619469026548673	73.45132743362832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0318582882092217	0.00204411161409709	0.208165785264585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02872	3.998169		210.1004								11.32032	35.51014	212.0	0E-20		11.34718		99.6455						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:45:09	EcoPart TU Project UVP 6 from UVP APP	217.5	2.26	0.0	0.0	0.0	0.0	0.0	545.1327433628319	10.619469026548673	73.00884955752213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0316763419421875	0.00204411161409709	0.207469729414985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0274	3.9943004		215.0534								11.2832	35.5052	217.0	0E-20		11.31062		99.6609						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:46:12	EcoPart TU Project UVP 6 from UVP APP	222.5	2.26	0.0	0.0	0.0	0.0	0.0	543.3628318584072	10.619469026548673	73.00884955752213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0315550444308313	0.00204411161409709	0.207469729414985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03426	3.9932874		219.9998								11.26966	35.50488	222.0	0E-20		11.2977		99.67334						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:47:15	EcoPart TU Project UVP 6 from UVP APP	227.5	2.26	0.0	0.0	0.0	0.0	0.0	541.5929203539823	10.619469026548673	73.00884955752213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0314337469194751	0.00204411161409709	0.207469729414985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03248	3.9931022		224.9574								11.26238	35.50694	227.0	0E-20		11.29106		99.70502						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:48:18	EcoPart TU Project UVP 6 from UVP APP	232.5	2.26	0.0	0.0	0.0	0.0	0.0	538.9380530973452	10.619469026548673	72.56637168141593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0312518006524408	0.00204411161409709	0.206773673565385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02792	3.9917582		229.9052								11.24704	35.5056	232.0	0E-20		11.27632		99.69708						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:49:21	EcoPart TU Project UVP 6 from UVP APP	237.5	2.26	0.0	0.0	0.0	0.0	0.0	537.1681415929204	10.619469026548673	72.12389380530973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0311305031410847	0.00204411161409709	0.205381222871943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02956	3.9918064		234.8582								11.24346	35.50646	237.0	0E-20		11.27338		99.6974						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:50:24	EcoPart TU Project UVP 6 from UVP APP	242.5	2.26	0.0	0.0	0.0	0.0	0.0	534.5132743362832	10.619469026548673	71.68141592920355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0309485568740504	0.00204411161409709	0.204685167022343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02992	3.9944502		239.8116								11.2604	35.51306	242.0	0E-20		11.29098		99.70304						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:51:27	EcoPart TU Project UVP 6 from UVP APP	247.5	2.26	0.0	0.0	0.0	0.0	0.0	532.7433628318585	10.619469026548673	71.68141592920355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0308272593626942	0.00204411161409709	0.204685167022343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02616	3.9967912		244.7616								11.27438	35.51984	247.0	0E-20		11.30562		99.68836						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:52:30	EcoPart TU Project UVP 6 from UVP APP	252.5	2.26	0.0	0.0	0.0	0.0	0.0	530.9734513274336	10.619469026548673	71.68141592920355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030705961851338	0.00204411161409709	0.204685167022343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02926	3.997334		249.716								11.2732	35.52372	252.0	0E-20		11.3051		99.69096						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:53:33	EcoPart TU Project UVP 6 from UVP APP	257.5	2.26	0.0	0.0	0.0	0.0	0.0	528.3185840707965	10.619469026548673	71.23893805309736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0305240155843038	0.00204411161409709	0.203989111172743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02392	3.9989668		254.6644								11.28206	35.52852	257.0	0E-20		11.3146		99.69186						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:54:36	EcoPart TU Project UVP 6 from UVP APP	262.5	2.26	0.0	0.0	0.0	0.0	0.0	526.5486725663717	10.619469026548673	71.23893805309736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0304027180729476	0.00204411161409709	0.203989111172743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0252	3.9944056		259.616								11.24034	35.52152	262.0	0E-20		11.27344		99.69698						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:55:39	EcoPart TU Project UVP 6 from UVP APP	267.5	2.26	0.0	0.0	0.0	0.0	0.0	523.8938053097346	10.619469026548673	70.79646017699116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0302207718059133	0.00204411161409709	0.203293055323143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02752	3.9911576		264.5704								11.20908	35.51664	267.0	0E-20		11.24278		99.71432						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:56:42	EcoPart TU Project UVP 6 from UVP APP	272.5	2.26	0.0	0.0	0.0	0.0	0.0	522.1238938053098	10.619469026548673	70.79646017699116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0300994742945571	0.00204411161409709	0.203293055323143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02768	3.9935408		269.519								11.22376	35.52258	272.0	0E-20		11.2581		99.70298						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:57:45	EcoPart TU Project UVP 6 from UVP APP	277.5	2.26	0.0	0.0	0.0	0.0	0.0	520.353982300885	10.619469026548673	70.79646017699116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029978176783201	0.00204411161409709	0.203293055323143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02798	3.9921824		274.4722								11.20662	35.523	277.0	0E-20		11.24158		99.69888						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:58:48	EcoPart TU Project UVP 6 from UVP APP	282.5	2.26	0.0	0.0	0.0	0.0	0.0	517.6991150442478	10.619469026548673	70.35398230088497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0297962305161667	0.00204411161409709	0.202596999473543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02658	3.9902368		279.4208								11.18466	35.52222	282.0	0E-20		11.22018		99.69514						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 02:59:51	EcoPart TU Project UVP 6 from UVP APP	287.5	2.26	0.0	0.0	0.0	0.0	0.0	515.9292035398231	10.619469026548673	70.35398230088497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0296749330048105	0.00204411161409709	0.202596999473543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232	3.9899768		284.3718								11.17892	35.52202	287.0	0E-20		11.21512		99.72502						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:00:54	EcoPart TU Project UVP 6 from UVP APP	292.5	2.26	0.0	0.0	0.0	0.0	0.0	513.2743362831859	10.619469026548673	69.91150442477877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294929867377762	0.00204411161409709	0.201204548780101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02354	3.9906428		289.3252								11.1805	35.52408	292.0	0E-20		11.21734		99.7239						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:01:57	EcoPart TU Project UVP 6 from UVP APP	297.5	2.26	0.0	0.0	0.0	0.0	0.0	511.5044247787611	10.619469026548673	69.46902654867257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0293716892264201	0.00204411161409709	0.200508492930501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241	3.989839		294.2734								11.16902	35.52452	297.0	0E-20		11.20646		99.72286						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:03:00	EcoPart TU Project UVP 6 from UVP APP	302.5	2.26	0.0	0.0	0.0	0.0	0.0	509.73451327433634	10.619469026548673	69.46902654867257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0292503917150639	0.00204411161409709	0.200508492930501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0279	3.9870078		299.2218								11.14148	35.52048	302.0	0E-20		11.17952		99.74474						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:04:03	EcoPart TU Project UVP 6 from UVP APP	307.5	2.26	0.0	0.0	0.0	0.0	0.0	507.0796460176992	10.619469026548673	69.46902654867257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0290684454480296	0.00204411161409709	0.200508492930501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02066	3.9851376		304.175								11.1212	35.51856	307.0	0E-20		11.1598		99.75282						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:05:06	EcoPart TU Project UVP 6 from UVP APP	312.5	2.26	0.0	0.0	0.0	0.0	0.0	505.3097345132744	10.619469026548673	69.46902654867257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0289471479366734	0.00204411161409709	0.200508492930501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02564	3.9850534		309.1288								11.11658	35.51906	312.0	0E-20		11.15582		99.75492						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:06:09	EcoPart TU Project UVP 6 from UVP APP	317.5	2.26	0.0	0.0	0.0	0.0	0.0	502.6548672566372	10.619469026548673	69.02654867256638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0287652016696392	0.00204411161409709	0.199812437080901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02516	3.9855604		314.0726								11.11718	35.52046	317.0	0E-20		11.15708		99.75574						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:07:12	EcoPart TU Project UVP 6 from UVP APP	322.5	2.26	0.0	0.0	0.0	0.0	0.0	500.8849557522124	10.619469026548673	69.02654867256638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028643904158283	0.00204411161409709	0.199812437080901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	3.9857876		319.0264								11.11582	35.5211	322.0	0E-20		11.15632		99.77106						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:08:15	EcoPart TU Project UVP 6 from UVP APP	327.5	2.26	0.0	0.0	0.0	0.0	0.0	499.11504424778764	10.619469026548673	69.02654867256638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285226066469268	0.00204411161409709	0.199812437080901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0249	3.9866322		323.9752								11.1185	35.52398	327.0	0E-20		11.15966		99.7636						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:09:18	EcoPart TU Project UVP 6 from UVP APP	332.5	2.26	0.0	0.0	0.0	0.0	0.0	496.4601769911505	10.619469026548673	68.58407079646018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0283406603798925	0.00204411161409709	0.199116381231301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0244	3.9873416		328.926								11.1207	35.52604	332.0	0E-20		11.1625		99.76708						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:10:21	EcoPart TU Project UVP 6 from UVP APP	337.5	2.26	0.0	0.0	0.0	0.0	0.0	494.6902654867257	10.619469026548673	68.58407079646018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0282193628685364	0.00204411161409709	0.199116381231301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02956	3.9866868		333.8746								11.11204	35.5252	337.0	0E-20		11.15448		99.78022						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:11:24	EcoPart TU Project UVP 6 from UVP APP	342.5	2.26	0.0	0.0	0.0	0.0	0.0	492.03539823008856	10.619469026548673	68.14159292035399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0280374166015021	0.00204411161409709	0.197723930537859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02464	3.9855494		338.8222								11.09828	35.52452	342.0	0E-20		11.14132		99.76438						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:12:27	EcoPart TU Project UVP 6 from UVP APP	347.5	2.26	0.0	0.0	0.0	0.0	0.0	490.2654867256638	10.619469026548673	68.14159292035399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0279161190901459	0.00204411161409709	0.197723930537859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02238	3.9858284		343.776								11.09678	35.52572	347.0	0E-20		11.14048		99.77868						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:13:30	EcoPart TU Project UVP 6 from UVP APP	352.5	2.26	0.0	0.0	0.0	0.0	0.0	488.495575221239	10.619469026548673	68.14159292035399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277948215787897	0.00204411161409709	0.197723930537859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02242	3.987046		348.7206								11.103	35.5288	352.0	0E-20		11.14736		99.78184						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:14:33	EcoPart TU Project UVP 6 from UVP APP	357.5	2.26	0.0	0.0	0.0	0.0	0.0	485.8407079646018	10.619469026548673	67.69911504424779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0276128753117555	0.00204411161409709	0.197027874688259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02748	3.986022		353.672								11.0914	35.5272	357.0	0E-20		11.13636		99.77592						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:15:36	EcoPart TU Project UVP 6 from UVP APP	362.5	2.26	0.0	0.0	0.0	0.0	0.0	484.07079646017706	10.619469026548673	67.69911504424779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0274915778003993	0.00204411161409709	0.197027874688259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02368	3.9842818		358.6232								11.07344	35.52462	362.0	0E-20		11.11896		99.77472						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:16:39	EcoPart TU Project UVP 6 from UVP APP	367.5	2.26	0.0	0.0	0.0	0.0	0.0	481.41592920353986	10.619469026548673	67.69911504424779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027309631533365	0.00204411161409709	0.197027874688259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02258	3.982654		363.5686								11.05578	35.52264	367.0	0E-20		11.10194		99.78454						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:17:42	EcoPart TU Project UVP 6 from UVP APP	372.5	2.26	0.0	0.0	0.0	0.0	0.0	479.6460176991151	10.619469026548673	67.69911504424779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0271883340220088	0.00204411161409709	0.197027874688259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02346	3.9819548		368.5202								11.04552	35.5227	372.0	0E-20		11.09224		99.78184						0.0												
uvpappsample02	HDR20191121020000	2019-11-21 03:18:45	EcoPart TU Project UVP 6 from UVP APP	377.5	2.26	0.0	0.0	0.0	0.0	0.0	477.8761061946903	10.619469026548673	67.2566371681416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0270670365106527	0.00204411161409709	0.196331818838658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02792	3.9822564		373.4668								11.0446	35.52346	377.0	0E-20		11.09202		99.78394						0.0												
